ParentSKU;	SKU;	ColorName;	InternetName;	InternetTxt;	Q1;	Q2;	Q3;	Q4;	Q5;	Q6;	P1;	P2;	P3;	P4;	P5;	P6;	GrossNett;	ImprintType_IL1_T1;	ImprintDescription_IL1_T1;	ImprintImage_IL1_T1;	PriceClass_IL1_T1;	PriceClass_IL1_CN;	SetupFee_IL1_T1;	SetupFee_IL1_T1_NextColor;	SetupFeeStructure_IL1_T1;	ExcludeFreeSetupCosts_IL1_T1;	ImprintSize_IL1_T1;	MaxColors_IL1_T1;	Handling_IL1_T1;	ImprintType_IL1_T2;	ImprintDescription_IL1_T2;	ImprintImage_IL1_T2;	PriceClass_IL1_T2;	PriceClass_IL1_CN2;	SetupFee_IL1_T2;	SetupFee_IL1_T2_NextColor;	SetupFeeStructure_IL1_T2;	ExcludeFreeSetupCosts_IL1_T2;	ImprintSize_IL1_T2;	MaxColors_IL1_T2;	Handling_IL1_T2	ImprintType_IL1_T3;	ImprintDescription_IL1_T3;	ImprintImage_IL1_T3	PriceClass_IL1_T3;	PriceClass_IL1_CN3;	SetupFee_IL1_T3;	SetupFee_IL1_T3_NextColor;	SetupFeeStructure_IL1_T3;	ExcludeFreeSetupCosts_IL1_T3;	ImprintSize_IL1_T3;	MaxColors_IL1_T3;	Handling_IL1_T3;	ImprintType_IL1_T4;	ImprintDescription_IL1_T4;	ImprintImage_IL1_T4;	PriceClass_IL1_T4;	PriceClass_IL1_CN4;	SetupFee_IL1_T4;	SetupFee_IL1_T4_NextColor;	SetupFeeStructure_IL1_T4;	ExcludeFreeSetupCosts_IL1_T4;	ImprintSize_IL1_T4;	MaxColors_IL1_T4;	Handling_IL1_T4	ImprintType_IL1_T5;	ImprintDescription_IL1_T5;	ImprintImage_IL1_T5	PriceClass_IL1_T5;	PriceClass_IL1_CN5;	SetupFee_IL1_T5;	SetupFee_IL1_T5_NextColor;	SetupFeeStructure_IL1_T5;	ExcludeFreeSetupCosts_IL1_T5;	ImprintSize_IL1_T5;	MaxColors_IL1_T5;	Handling_IL1_T5	ImprintType_IL1_T6;	ImprintDescription_IL1_T6;	ImprintImage_IL1_T6;	PriceClass_IL1_T6;	PriceClass_IL1_CN6;	SetupFee_IL1_T6;	SetupFee_IL1_T6_NextColor;	SetupFeeStructure_IL1_T6;	ExcludeFreeSetupCosts_IL1_T6;	ImprintSize_IL1_T6;	MaxColors_IL1_T6;	Handling_IL1_T6;	IntraCode;	CountryOfOrigin;	OuterCartonPieces;	OuterCartonLength;	OuterCartonWidth;	OuterCartonHeight;	CommercialItemLength;	CommercialItemWidth;	CommercialItemHeight;	CommercialItemWeight;	Flavours;	Sizes;	WritingColor;	CapacityTxt;	OrderUnit;	MainGroup;	Material;	BatteryType;	NumberOfBatteries;	ProductImageURL;	DeliveryTimeMT_IL1_T1;	07_12_SearchTerms;	Q_OnPallet;	Brandnames;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DESCANSO Anti-stressi pallo;IT1332-04;blue;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-04.jpg, ;;;;
DESCANSO Anti-stressi pallo;IT1332-05;red;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-05.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1332-05-print.jpg, ;;;;
DESCANSO Anti-stressi pallo;IT1332-06;white;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-06.jpg, ;;;;
DESCANSO Anti-stressi pallo;IT1332-08;yellow;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-08.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1332-08-print.jpg, ;;;;
DESCANSO Anti-stressi pallo;IT1332-09;green;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-09.jpg, ;;;;
DESCANSO Anti-stressi pallo;IT1332-10;orange;Anti-stressi pallo;Stressilelut;125;250;500;;2500;5000;5,44;4,94;4,61;4,30;4,10;3,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stressilelut;;;;https://www.b2bpromotion.dk/content/images/productImages/it1332-10.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1332-10-print.jpg, ;;;;
COTTONEL COLOUR Puuvilla kassi;IT1347-38;fuchsia;Puuvilla kassi;Ostos- & Kangaskassit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it1347-38-top.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1347-38.jpg, ;;;;
MUNDI Paperipaino;IT1537-22;transparent;Paperipaino;;25;50;100;;2500;5000;100,00;90,92;84,89;79,08;75,38;71,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1537-22a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1537-22.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1537-22-ambiant.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-04;blue;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1627-04a.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-05;red;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-05.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1627-05-ambiant.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-08;yellow;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-08.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-09;green;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-09.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1627-09-print.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-10;orange;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-10.jpg, ;;;;
PLAYTIME Rantapallo;IT1627-99;multicolour;Rantapallo;;125;250;500;;2500;5000;7,24;6,58;6,15;5,73;5,47;5,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1627-99-side.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1627-99.jpg, ;;;;
SIESTA PVC rantatyyny;IT1628-04;blue;PVC rantatyyny;;125;250;500;;2500;5000;7,85;7,14;6,66;6,21;5,91;5,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1628-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1628-04a.jpg, ;;;;
SIESTA PVC rantatyyny;IT1628-05;red;PVC rantatyyny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1628-05.jpg, ;;;;
SIESTA PVC rantatyyny;IT1628-06;white;PVC rantatyyny;;125;250;500;;2500;5000;7,85;7,14;6,66;6,21;5,91;5,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1628-06.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1628-06-print.jpg, ;;;;
SIESTA PVC rantatyyny;IT1628-08;yellow;PVC rantatyyny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1628-08.jpg, ;;;;
YATCH Merimieskassi;IT1639-04;blue;Merimieskassi;;50;100;250;;2500;5000;33,94;30,86;28,82;26,84;25,59;24,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1639-04.jpg, ;;;;
ZION Kiinalainen anti-stress;IT1804-40;wood;Kiinalainen anti-stress;;25;50;100;;2500;5000;83,70;76,08;71,05;66,19;63,09;60,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1804-40.jpg, ;;;;
MATCH Rantatennissetti;IT1911-03;black;Rantatennissetti;;50;100;250;;2500;5000;29,71;27,02;25,23;23,49;22,40;21,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1911-03.jpg, ;;;;
MATCH Rantatennissetti;IT1911-04;blue;Rantatennissetti;;50;100;250;;2500;5000;29,71;27,02;25,23;23,49;22,40;21,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1911-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1911-04-print.jpg, ;;;;
MATCH Rantatennissetti;IT1911-10;orange;Rantatennissetti;;50;100;250;;2500;5000;29,71;27,02;25,23;23,49;22,40;21,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it1911-10.jpg, https://www.b2bpromotion.dk/content/images/productImages/it1911-10-print.jpg, ;;;;
COMFY Matkapeitto;IT1989-99;multicolour;Matkapeitto;Matkustaminen;25;50;100;;2500;5000;132,98;120,90;112,90;105,16;100,24;95,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Matkustaminen;;;;https://www.b2bpromotion.dk/content/images/productImages/it1989-99.jpg, ;;;;
EXPO Tietokonelaukku;IT2074-03;black;Tietokonelaukku;Laukut & Reput;25;50;100;;2500;5000;57,38;52,16;48,70;45,37;43,24;41,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Laukut & Reput;;;;https://www.b2bpromotion.dk/content/images/productImages/it2074-03.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2074-03a.jpg, ;;;;
EXPO Tietokonelaukku;IT2074-04;blue;Tietokonelaukku;Laukut & Reput;25;50;100;;2500;5000;57,38;52,16;48,70;45,37;43,24;41,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Laukut & Reput;;;;https://www.b2bpromotion.dk/content/images/productImages/it2074-04.jpg, ;;;;
BRABO 4 vahakynää;IT2172-99;multicolour;4 vahakynää;;125;250;500;;2500;5000;2,29;2,09;1,94;1,81;1,73;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2172-99.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2172-99a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2172-99-print.jpg, ;;;;
MINIMAX Taitettava ostoskassi;IT2210-04;blue;Taitettava ostoskassi;Ostos- & Kangaskassit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2210-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2210-04a.jpg, ;;;;
MINIMAX Taitettava ostoskassi;IT2210-05;red;Taitettava ostoskassi;Ostos- & Kangaskassit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2210-05-ambiant.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2210-05a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2210-05-print.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2210-05.jpg, ;;;;
GARDENIA Puutarhasetti;IT2214-13;beige;Puutarhasetti;Fritid & Udeliv;25;50;100;;2500;5000;140,57;127,81;119,35;111,17;105,98;100,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;https://www.b2bpromotion.dk/content/images/productImages/it2214-13-ambiant.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2214-13.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2214-13b.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2214-13-print.jpg, ;;;;
AQUA Rantapallo;IT2216-04;blue;Rantapallo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2216-04.jpg, ;;;;
AQUA Rantapallo;IT2216-05;red;Rantapallo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2216-05.jpg, ;;;;
AQUA Rantapallo;IT2216-09;green;Rantapallo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2216-09.jpg, ;;;;
AQUA Rantapallo;IT2216-10;orange;Rantapallo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2216-10a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2216-10.jpg, ;;;;
STRIPER 30 väriliitua;IT2349-13;beige;30 väriliitua;;125;250;500;;2500;5000;12,21;11,09;10,36;9,65;9,20;8,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2349-13-ambiant.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2349-13c.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2349-13-print.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2349-13b.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2349-13d.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2349-13.jpg, ;;;;
GENIO Taiteililjan setti;IT2369-40;wood;Taiteililjan setti;;25;50;100;;2500;5000;78,75;71,60;66,85;62,28;59,37;56,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2369-40b.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2369-40-ambiant.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2369-40c.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2369-40a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2369-40-print.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2369-40.jpg, ;;;;
LADES Hissijojo metalliklipsill;IT2386-04;blue;Hissijojo metalliklipsillä;;125;250;500;;2500;5000;2,67;2,43;2,26;2,11;2,01;1,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2386-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-04a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-04b.jpg, ;;;;
LADES Hissijojo metalliklipsill;IT2386-26;transparent white;Hissijojo metalliklipsillä;;125;250;500;;2500;5000;2,67;2,43;2,26;2,11;2,01;1,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2386-26.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-26a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-26b.jpg, ;;;;
LADES Hissijojo metalliklipsill;IT2386-27;transparent grey;Hissijojo metalliklipsillä;;125;250;500;;2500;5000;2,67;2,43;2,26;2,11;2,01;1,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.b2bpromotion.dk/content/images/productImages/it2386-27.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-27a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2386-27b.jpg, ;;;;
FOLDONOVA Taitettava ostoskassi;IT2547-03;black;Taitettava ostoskassi;Ostos- & Kangaskassit;125;250;500;;2500;5000;5,55;5,06;4,72;4,39;4,19;4,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2547-03.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2547-03a.jpg, ;;;;
FOLDONOVA Taitettava ostoskassi;IT2547-04;blue;Taitettava ostoskassi;Ostos- & Kangaskassit;125;250;500;;2500;5000;5,55;5,06;4,72;4,39;4,19;4,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2547-04.jpg, ;;;;
FOLDONOVA Taitettava ostoskassi;IT2547-05;red;Taitettava ostoskassi;Ostos- & Kangaskassit;125;250;500;;2500;5000;5,55;5,06;4,72;4,39;4,19;4,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2547-05.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2547-05a.jpg, ;;;;
FOLDONOVA Taitettava ostoskassi;IT2547-09;green;Taitettava ostoskassi;Ostos- & Kangaskassit;125;250;500;;2500;5000;5,55;5,06;4,72;4,39;4,19;4,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2547-09.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2547-09-print.jpg, ;;;;
FOLDONOVA Taitettava ostoskassi;IT2547-48;lime;Taitettava ostoskassi;Ostos- & Kangaskassit;125;250;500;;2500;5000;5,55;5,06;4,72;4,39;4,19;4,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;https://www.b2bpromotion.dk/content/images/productImages/it2547-48a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2547-48.jpg, ;;;;
MAJESTIC EVA sadetakki;IT2557-04;blue;EVA sadetakki;Sateenvarjot & Sadeasut;25;50;100;;2500;5000;45,90;41,73;38,97;36,29;34,60;32,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;https://www.b2bpromotion.dk/content/images/productImages/it2557-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2557-04a.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2557-04b.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2557-04-print.jpg, ;;;;
MAJESTIC EVA sadetakki;IT2557-22;transparent;EVA sadetakki;Sateenvarjot & Sadeasut;25;50;100;;2500;5000;45,90;41,73;38,97;36,29;34,60;32,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;https://www.b2bpromotion.dk/content/images/productImages/it2557-22.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2557-22b.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2557-22-ambiant.jpg, ;;;;
MOONLIGHT Läpinäkyvä kosmetiikk;IT2558-03;black;Läpinäkyvä kosmetiikkalaukku;Hyvinvointi;125;250;500;;2500;5000;8,11;7,36;6,87;6,41;6,11;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hyvinvointi;;;;https://www.b2bpromotion.dk/content/images/productImages/it2558-03.jpg, ;;;;
MOONLIGHT Läpinäkyvä kosmetiikk;IT2558-04;blue;Läpinäkyvä kosmetiikkalaukku;Hyvinvointi;125;250;500;;2500;5000;8,11;7,36;6,87;6,41;6,11;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hyvinvointi;;;;https://www.b2bpromotion.dk/content/images/productImages/it2558-04.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2558-04-print.jpg, ;;;;
MOONLIGHT Läpinäkyvä kosmetiikk;IT2558-10;orange;Läpinäkyvä kosmetiikkalaukku;Hyvinvointi;125;250;500;;2500;5000;8,11;7,36;6,87;6,41;6,11;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hyvinvointi;;;;https://www.b2bpromotion.dk/content/images/productImages/it2558-10.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2558-10-print.jpg, ;;;;
MOONLIGHT Läpinäkyvä kosmetiikk;IT2558-22;transparent;Läpinäkyvä kosmetiikkalaukku;Hyvinvointi;125;250;500;;2500;5000;8,11;7,36;6,87;6,41;6,11;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hyvinvointi;;;;https://www.b2bpromotion.dk/content/images/productImages/it2558-22.jpg, https://www.b2bpromotion.dk/content/images/productImages/it2558-22-print.jpg, ;;;;
